ID,eta,pt,p,phi,motherPDG,nClusters,trackType,pDca,chi2,chi2MatchMCHMID,chi2MatchMCHMFT,isPrompt
589779,-3.16952,0.798596,9.51847,-0.421495,321,10,0,146.889,556,2.79688,29.375,1
615795,-2.6837,0.285615,2.10033,-0.848345,321,10,2,61.2122,55808,-1,8.375,1
615795,-3.16636,0.160414,1.90596,-0.0871212,321,10,4,61.2122,0.294922,-1,-1,1
640002,-4.03514,0.116962,3.30818,-1.7328,211,10,3,37.6236,0.251953,1.35156,-1,1
640002,-3.10318,0.497329,5.54857,-2.02859,211,10,0,37.6236,194,1.35156,2.25,1
644414,-6.03816,0.125613,26.3239,3.27811,211,10,2,42.8213,1.18784e+06,-1,2.90625,1
644414,-3.87606,0.079602,1.92058,-0.0129307,211,10,4,42.8213,0.246094,-1,-1,1
681521,-2.9362,0.505648,4.77766,0.879735,211,10,3,134.568,0.0922852,1.23438,-1,1
681521,-3.19952,0.838915,10.3025,1.09867,211,10,0,134.568,253,1.23438,32.75,1
686534,-3.79803,0.484906,10.822,2.19629,211,10,3,57.4396,0.108398,1.16406,-1,1
686534,-3.4577,0.942476,14.9738,2.27451,211,10,0,57.4396,2176,1.16406,68.5,1
714426,-3.69128,0.472706,9.48276,2.78397,211,11,3,66.0042,0.0727539,0.710938,-1,1
714426,4.40068,1.37971,56.2358,1.95679,211,11,0,66.0042,1.76128e+06,0.710938,153,1
734763,-2.83174,0.904194,7.70095,-2.02789,411,10,3,98.3599,0.052002,0.804688,-1,1
734763,-2.99294,1.01556,10.1527,-2.29473,411,10,0,98.3599,16.625,0.804688,8.4375,1
743216,-2.82501,0.288573,2.44138,0.0577902,321,9,3,32.6342,0.233398,2.71875,-1,1
743216,-3.20659,0.382446,4.72996,0.0985767,321,9,0,32.6342,197,2.71875,48.25,1
763847,-3.20043,0.609932,7.49727,-0.124722,211,11,3,122.245,0.15332,0.480469,-1,1
763847,-3.22734,1.08676,13.7215,-0.342514,211,11,0,122.245,4640,0.480469,48.5,1
805081,-2.75209,0.265801,2.09175,-0.236796,211,11,3,71.0692,0.186523,4.25,-1,1
805081,-2.87148,0.677025,5.99834,-0.157111,211,11,0,71.0692,3280,4.25,35,1
875082,-2.47286,0.946724,5.65225,-1.32521,211,12,2,33.5457,121,-1,2.70312,1
875082,-2.89592,0.155269,1.40949,-0.899696,211,12,4,33.5457,0.251953,-1,-1,1
935966,-2.8996,0.807173,7.35412,-1.217,211,10,3,131.932,0.180664,0.423828,-1,1
935966,-2.90662,1.1176,10.2537,-0.857009,211,10,0,131.932,33,0.423828,15.6875,1
1026690,-3.2532,0.307323,3.98164,2.66653,321,10,3,43.824,0.188477,0.535156,-1,1
1026690,-3.3563,0.451151,6.47801,3.07858,321,10,0,43.824,584,0.535156,25,1
1028919,-3.80505,0.132428,2.97632,-2.38956,211,9,3,46.1647,0.198242,1.02344,-1,0
1028919,-7.12707,0.122914,76.5279,2.72417,211,9,0,46.1647,499712,1.02344,39.5,0
1049303,-2.82362,0.342561,2.89415,1.24107,211,10,3,70.6249,0.0981445,1.95312,-1,1
1049303,-3.21289,0.41199,5.12743,0.724174,211,10,0,70.6249,19.375,1.95312,11.75,1
1065375,-3.4879,0.35695,5.84463,2.56904,211,9,2,81.1152,40.25,-1,12.5625,1
1065375,-3.16751,0.271097,3.22474,1.80046,211,9,4,81.1152,0.132812,-1,-1,1
1176734,-2.46991,0.768913,4.57734,-1.74402,211,9,2,72.5166,2656,-1,21.25,1
1176734,-2.26405,0.296318,1.44098,-2.62921,211,9,4,72.5166,0.349609,-1,-1,1
140745,-3.41065,0.286895,4.34904,-0.98657,211,11,3,10.0193,0.0673828,1.125,-1,1
140745,-3.4989,0.417831,6.91707,-1.00124,211,11,0,10.0193,139,1.125,9.75,1
224590,-2.95588,0.569443,5.48674,-2.45483,211,12,3,150.174,0.235352,0.695312,-1,1
224590,-3.60602,0.5905,10.8789,-2.29819,211,12,0,150.174,20.875,0.695312,13.625,1
294419,-2.94128,0.393015,3.73223,-0.699768,321,11,3,114.646,0.318359,1.65625,-1,1
294419,-3.23445,0.833622,10.6002,-0.182871,321,11,0,114.646,177,1.65625,17,1
397141,-3.66926,0.181738,3.56644,-2.59819,211,11,3,40.0045,0.0908203,1.86719,-1,1
397141,-3.56133,0.347472,6.12219,-1.91024,211,11,0,40.0045,11,1.86719,4.4375,1
489730,-2.94789,0.343653,3.285,0.673836,321,10,3,117.434,0.339844,0.660156,-1,1
489730,-3.07724,1.25982,13.6971,1.22248,321,10,0,117.434,31360,0.660156,44.5,1
533220,-2.97781,0.398405,3.92341,0.559672,411,8,3,99.5304,1.21875,0.949219,-1,1
533220,-3.20266,0.635877,7.83352,0.223947,411,8,0,99.5304,6304,0.949219,48.25,1
542068,-2.99101,0.448091,4.47105,0.0799291,411,12,3,18.2806,0.640625,1.58594,-1,1
542068,-2.88554,0.762259,6.84855,-0.117311,411,12,0,18.2806,6.53125,1.58594,1.39844,1
613249,-3.36071,0.959363,13.8361,2.59692,211,12,3,272.088,0.0791016,0.172852,-1,1
613249,-3.55645,1.23887,21.7216,2.89161,211,12,0,272.088,15808,0.172852,150,1
662793,-3.2343,0.240178,3.05362,-2.82588,321,10,3,20.0301,0.155273,0.761719,-1,1
662793,6.70064,0.158809,64.5502,-11.12,321,10,0,20.0301,5.96378e+06,0.761719,84.5,1
685558,-3.68848,0.362992,7.2615,1.68342,211,11,2,61.2296,1012,-1,26.875,0
685558,-3.81967,0.210245,4.79477,1.36902,211,11,4,61.2296,0.515625,-1,-1,0
814733,-2.27945,0.464294,2.29213,0.8906,211,10,3,107.451,0.275391,2.92188,-1,1
814733,-2.66314,0.705781,5.08549,1.16386,211,10,0,107.451,716,2.92188,28.375,1
829245,-3.7956,0.360246,8.02041,1.38809,211,10,3,69.6377,0.110352,0.835938,-1,1
829245,-3.29073,1.17246,15.7694,1.14632,211,10,0,69.6377,256000,0.835938,96.5,1
832833,-3.52029,0.533333,9.01972,1.61337,211,11,2,89.908,61.75,-1,13.3125,0
832833,-3.03005,0.345013,3.57892,1.5922,211,11,4,89.908,0.239258,-1,-1,0
861689,-3.23926,0.218337,2.78968,-0.178259,211,10,3,39.6995,0.124023,1.21094,-1,1
861689,-3.18043,0.441998,5.32581,-1.02835,211,10,0,39.6995,2040,1.21094,6.5,1
880722,-2.82183,0.242367,2.044,-2.7641,211,11,3,6.87572,0.238281,6.9375,-1,1
880722,-2.86315,0.486576,4.27546,-2.6229,211,11,0,6.87572,7.6875,6.9375,2.03125,1
908451,-12.9155,0.00741427,1507.16,28.1966,211,10,2,39.9432,1.13377e+07,-1,2.60938,1
908451,-4.61606,0.036869,1.86382,2.40597,211,10,4,39.9432,0.292969,-1,-1,1
955796,-3.46508,0.2132,3.4123,0.0074697,211,9,3,61.2792,0.0830078,0.261719,-1,0
955796,-3.05527,5.13645,54.6363,-0.161159,211,9,0,61.2792,446464,0.261719,53,0
1015990,-2.61489,0.348536,2.39425,0.323646,211,11,3,67.1864,0.195312,2.73438,-1,1
1015990,-3.02014,0.463296,4.75872,-0.134687,211,11,0,67.1864,19.375,2.73438,7.96875,1
1016730,-2.57685,0.30508,2.01835,1.99729,211,10,3,12.8072,0.314453,4.15625,-1,1
1016730,-2.73164,0.552133,4.25783,1.86554,211,10,0,12.8072,20.125,4.15625,3.90625,1
1191967,-4.10627,0.256048,7.77568,2.64498,211,10,3,55.819,0.0612793,2.375,-1,1
1191967,-3.46173,0.700351,11.1719,1.91779,211,10,0,55.819,1368,2.375,46,1
295076,-3.36243,0.593365,8.57235,1.25485,211,10,2,122.508,58.5,-1,20.75,1
295076,-3.24204,0.449863,5.76388,1.01333,211,10,4,122.508,0.130859,-1,-1,1
505563,-2.90883,0.379365,3.48823,0.824393,321,10,2,19.3611,180,-1,9.6875,1
505563,-2.89984,0.143881,1.31121,1.00974,321,10,4,19.3611,0.78125,-1,-1,1
580992,-3.32666,0.401293,5.59423,-2.60361,211,11,3,61.7019,0.139648,0.197266,-1,1
580992,-3.32429,0.578531,8.04596,-2.84465,211,11,0,61.7019,13.6875,0.197266,4.71875,1
628936,-3.27638,0.880765,11.6778,0.96747,211,10,2,87.9227,8256,-1,99.5,1
628936,-3.42514,0.520292,8.00196,1.12299,211,10,4,87.9227,0.0515137,-1,-1,1
745961,-3.16154,0.381449,4.51048,-0.638003,211,10,2,30.9802,338,-1,18.625,1
745961,-3.57318,0.132918,2.36978,-0.497672,211,10,4,30.9802,0.228516,-1,-1,1
760869,-2.549,0.680286,4.37846,3.13693,211,10,3,42.4258,0.251953,0.722656,-1,1
760869,-2.56426,1.05547,6.89642,2.92167,211,10,0,42.4258,466,0.722656,67.5,1
763002,-3.24816,0.425337,5.48298,0.0041643,321,10,3,65.7983,0.155273,1.33594,-1,1
763002,-3.16017,0.938266,11.0795,-0.19017,321,10,0,65.7983,48128,1.33594,34.75,1
868676,-3.16403,0.280107,3.32039,1.09766,321,10,3,41.0352,0.0922852,0.306641,-1,1
868676,-3.09892,0.504371,5.60333,0.846725,321,10,0,41.0352,50.25,0.306641,16.75,1
925332,-2.79323,0.387292,3.17481,2.90495,211,11,3,25.4359,0.296875,2.73438,-1,1
925332,-2.915,0.576698,5.33531,2.87161,211,11,0,25.4359,92,2.73438,27,1
965802,-2.80224,0.55191,4.56492,-2.09624,321,11,3,68.738,0.11084,1.92969,-1,1
965802,-2.85855,0.787087,6.8845,-1.60078,321,11,0,68.738,294,1.92969,40.5,1
1040079,-2.83128,1.20258,10.2376,0.628384,321,12,3,49.8209,0.0756836,0.175781,-1,1
1040079,-2.70013,1.66894,12.4744,0.88998,321,12,0,49.8209,428,0.175781,74.5,1
1114573,-3.01647,0.474678,4.85788,-1.28407,321,10,2,140.698,14016,-1,126,1
1114573,-2.25687,0.303273,1.46448,-2.62601,321,10,4,140.698,0.214844,-1,-1,1
1126179,-3.46371,0.272069,4.34854,-0.478021,321,10,3,69.4768,0.369141,2.57812,-1,1
1126179,-3.0736,0.734379,7.95544,-0.380511,321,10,0,69.4768,593920,2.57812,100,1
1185334,-2.74749,0.541012,4.23814,-2.30043,211,12,2,23.4184,6.125,-1,2.3125,1
1185334,-3.044,0.14926,1.56997,-2.79871,211,12,4,23.4184,0.222656,-1,-1,1
1231976,-2.77853,1.05936,8.55827,1.30492,431,11,3,30.4273,0.0668945,1.60938,-1,1
1231976,-2.8189,1.31166,11.0298,1.41151,431,11,0,30.4273,11,1.60938,1.625,1
1325802,-2.76515,0.751491,5.991,-1.42862,211,11,2,6.07401,9.625,-1,2.60938,1
1325802,-2.76642,0.461833,3.68645,-1.59103,211,11,4,6.07401,0.476562,-1,-1,1
1368562,-2.91515,0.614969,5.69027,0.983814,211,11,3,152.134,0.0830078,0.206055,-1,1
1368562,-3.29544,0.6207,8.38762,1.17582,211,11,0,152.134,100.5,0.206055,23.375,1
1391994,-2.90038,0.436627,3.98116,3.03347,321,10,3,117.651,0.402344,1.65625,-1,1
1391994,-3.54138,0.401451,6.93373,2.19879,321,10,0,117.651,17152,1.65625,63.5,1
1396723,-2.73151,0.679101,5.2363,-0.0985453,211,11,3,45.9144,0.255859,0.898438,-1,0
1396723,-2.70425,1.01751,7.63647,-0.159092,211,11,0,45.9144,3.8125,0.898438,1.85156,0
1539908,-3.22259,0.341106,4.2865,-2.7318,321,11,3,29.9407,0.492188,1.82031,-1,1
1539908,-3.25689,0.517172,6.72509,-2.76516,321,11,0,29.9407,46.5,1.82031,4.875,1
1588781,-3.55747,1.19191,20.9198,-1.51681,211,9,3,190.247,0.0883789,0.539062,-1,1
1588781,-3.65573,1.48648,28.7796,-1.67827,211,9,0,190.247,856,0.539062,51,1
1692905,8.99637,0.0962949,388.73,-7.20002,321,10,2,43.2889,5.89824e+06,-1,5.59375,1
1692905,-3.65946,0.0846491,1.64498,0.501381,321,10,4,43.2889,0.214844,-1,-1,1
11453,-3.18787,0.364867,4.4291,-2.04729,211,12,2,48.2724,992,-1,15.0625,0
11453,-2.90564,0.1877,1.72042,-2.58275,211,12,4,48.2724,0.151367,-1,-1,0
99820,-3.31691,0.38891,5.36913,-0.246746,211,10,3,49.6622,0.164062,0.632812,-1,0
99820,-3.0994,0.698678,7.76574,-0.409738,211,10,0,49.6622,9.3125,0.632812,2.84375,0
118096,-2.40074,0.726563,4.04041,0.32653,211,11,3,166.837,0.443359,0.248047,-1,1
118096,-2.9997,0.825557,8.30899,0.216928,211,11,0,166.837,46,0.248047,36.25,1
147942,-3.03092,0.836516,8.68493,0.103743,321,7,2,25.1153,620,-1,37,1
147942,-2.96159,0.604353,5.85629,0.0743297,321,7,4,25.1153,0.4375,-1,-1,1
237635,-3.26329,0.39825,5.21183,-3.13932,321,9,3,63.7737,0.241211,1.03906,-1,0
237635,-2.93265,0.92107,8.67217,2.84974,321,9,0,63.7737,835584,1.03906,127.5,0
291540,-3.34333,0.261943,3.71284,-1.33272,321,12,3,33.858,0.124512,1.98438,-1,1
291540,-3.2102,0.580622,7.2068,-2.49642,321,12,0,33.858,30464,1.98438,163,1
292756,-3.56653,0.123627,2.18954,-0.602983,321,11,3,10.654,0.3125,2.46875,-1,1
292756,-3.40836,0.35289,5.33726,-0.158328,321,11,0,10.654,256,2.46875,7.5,1
318672,-3.5298,0.421486,7.19614,-0.73594,321,10,3,112.329,0.265625,1.11719,-1,1
318672,-3.56008,0.798052,14.0436,-1.11992,321,10,0,112.329,3904,1.11719,33,1
375895,-3.12743,0.249513,2.85183,-2.94376,211,10,3,23.3234,0.132812,2.09375,-1,1
375895,-2.90072,0.565824,5.16096,-3.06434,211,10,0,23.3234,70,2.09375,10.8125,1
409124,-3.22804,0.32181,4.06602,0.733849,211,10,3,123.468,0.503906,2.3125,-1,0
409124,-3.36684,0.516845,7.49973,1.50696,211,10,0,123.468,256,2.3125,16.75,0
413373,-3.81852,0.89579,20.4055,2.262,211,10,3,209.237,0.0563965,0.546875,-1,1
413373,-3.48772,1.26811,20.7601,1.46644,211,10,0,209.237,15168,0.546875,508,1
464534,-3.12281,0.490833,5.58422,-1.39054,211,13,3,120.086,0.15332,1.24219,-1,1
464534,-3.38317,0.587493,8.66495,-0.432345,211,13,0,120.086,482,1.24219,21.5,1
582996,-2.63333,0.646873,4.52547,-2.79533,321,10,3,19.4298,0.267578,0.546875,-1,1
582996,-2.70008,0.918695,6.86639,-2.99875,321,10,0,19.4298,27.5,0.546875,9.1875,1
607548,-3.51415,0.492485,8.27799,-0.283685,321,11,3,21.7508,0.0908203,0.894531,-1,1
607548,-3.43622,0.689098,10.716,-0.331928,321,11,0,21.7508,4.875,0.894531,1.46094,1
670627,-2.96594,0.265079,2.5798,2.19112,211,11,3,47.8298,0.257812,9.125,-1,1
670627,-2.92063,0.53504,4.9777,1.59365,211,11,0,47.8298,394,9.125,55.75,1
788884,-2.90676,0.800547,7.34582,0.96682,321,9,3,290.208,0.210938,1.28125,-1,1
788884,1.59665,0.644278,1.65548,4.78901,321,9,0,290.208,1.2288e+06,1.28125,314,1
833543,-2.44372,0.666612,3.86723,0.911563,211,11,3,220.51,0.214844,1.66406,-1,1
833543,-3.09014,0.834386,9.18892,0.797674,211,11,0,220.51,36,1.66406,24.875,1
861641,-2.88679,0.667917,6.00837,-0.68156,421,10,2,69.5356,20.25,-1,7.59375,1
861641,-2.76329,0.461313,3.6709,-0.872497,421,10,4,69.5356,0.244141,-1,-1,1
891929,-3.10593,0.277394,3.10331,0.546467,211,10,3,42.4742,0.251953,1.41406,-1,1
891929,-3.272,0.406995,5.37275,0.608108,211,10,0,42.4742,43.25,1.41406,31.125,1
914629,-3.3325,0.350056,4.90849,-2.10798,321,10,3,64.2634,0.0703125,1.85156,-1,1
914629,-3.43471,0.471021,7.31371,-1.90456,321,10,0,64.2634,63.25,1.85156,25.125,1
927495,-3.28108,0.270488,3.60318,-0.807821,321,10,3,29.4284,0.458984,0.0991211,-1,1
927495,-3.21061,0.454556,5.64435,-1.48901,321,10,0,29.4284,1800,0.0991211,50.5,1
972642,-2.69078,0.246243,1.82354,0.655997,211,10,3,48.9126,0.396484,8.25,-1,1
972642,-3.15856,0.395634,4.66435,0.329786,211,10,0,48.9126,14.6875,8.25,4.0625,1
986750,-3.23954,0.253246,3.23664,2.56562,211,10,3,114.053,1.1875,1.64062,-1,1
986750,-2.78977,0.43376,3.54354,3.03429,211,10,0,114.053,253952,1.64062,39,1
1066369,-2.44815,0.368279,2.14585,-0.807764,211,11,3,131.559,0.237305,2.34375,-1,1
1066369,-2.86384,0.895007,7.86971,-0.328963,211,11,0,131.559,219,2.34375,28.125,1
1098141,-3.70779,0.159502,3.2529,-1.91688,321,11,3,13.686,0.345703,2.84375,-1,1
1098141,-3.20099,0.698559,8.59143,-2.07195,321,11,0,13.686,16512,2.84375,12.75,1
1099221,-2.39975,0.385796,2.14332,-2.82323,211,9,3,71.5574,0.351562,2.70312,-1,1
1099221,-2.87714,0.493791,4.39959,-2.81882,211,9,0,71.5574,123,2.70312,14.6875,1
1186198,-3.60547,0.155741,2.86767,-0.624836,211,10,3,40.1097,0.211914,1.57031,-1,1
1186198,-3.17597,0.445799,5.34773,-0.484109,211,10,0,40.1097,41.25,1.57031,2.23438,1
1219683,-3.96512,2.54331,67.0744,0.24526,421,10,3,103.396,0.433594,0.542969,-1,1
1219683,-1.48066,14.8037,34.2211,1.00258,421,10,0,103.396,5.04627e+06,0.542969,250,1
139707,-3.39649,0.612211,9.1503,2.09953,211,10,3,24.4704,0.0456543,0.855469,-1,1
139707,-3.47378,0.718723,11.6036,2.21218,211,10,0,24.4704,6.5,0.855469,0.621094,1
177975,-2.98152,0.226123,2.23505,2.60987,211,10,3,54.9937,0.219727,3.09375,-1,1
177975,-3.33714,0.495404,6.97878,2.08541,211,10,0,54.9937,54.5,3.09375,9.6875,1
258010,-3.20085,0.465613,5.72568,-2.51948,411,11,2,47.9781,10.8125,-1,4.25,1
258010,-2.97934,0.347089,3.42329,-2.14854,411,11,4,47.9781,0.160156,-1,-1,1
276385,-3.11258,0.276719,3.11635,2.68375,211,10,3,54.0255,0.243164,1.86719,-1,1
276385,-3.55964,0.355278,6.24916,2.44793,211,10,0,54.0255,243,1.86719,13.9375,1
307699,-3.04395,0.366697,3.85686,-0.930095,321,11,2,22.9066,34.75,-1,25.375,1
307699,-2.73682,0.219389,1.70055,-1.35728,321,11,4,22.9066,0.106934,-1,-1,1
333487,-2.38311,0.321053,1.7547,0.882133,211,10,3,96.4421,0.458984,5.78125,-1,1
333487,-2.99907,0.492959,4.95837,0.840335,211,10,0,96.4421,32,5.78125,23,1
343475,-2.9286,0.647538,6.07225,0.167855,211,11,3,24.1075,0.0869141,1.41406,-1,0
343475,-2.96438,0.873813,8.49094,0.182321,211,11,0,24.1075,6.46875,1.41406,1.17188,0
403323,-2.67794,0.363475,2.65768,-0.947136,211,13,3,131.825,1.57812,3.04688,-1,1
403323,-3.34181,0.47113,6.6678,-0.242622,211,13,0,131.825,1824,3.04688,23.875,1
439592,-3.76767,0.0490892,1.06283,2.53268,211,10,2,34.2217,63488,-1,1.77344,0
439592,-4.38669,0.0506981,2.03771,-2.34035,211,10,4,34.2217,0.118164,-1,-1,0
487360,1.00557,0.138866,0.215193,4.44345,321,11,2,74.4767,288768,-1,11.5,1
487360,-3.42126,0.117283,1.79681,-0.990267,321,11,4,74.4767,0.324219,-1,-1,1
506263,-3.1998,0.203336,2.49782,3.11707,321,10,3,52.4165,0.699219,1.51562,-1,1
506263,-3.08266,0.423184,4.62587,-2.04042,321,10,0,52.4165,1592,1.51562,76.5,1
542390,-3.03212,0.24168,2.51219,2.147,321,11,3,40.3616,0.0922852,0.640625,-1,1
542390,-3.32112,0.33571,4.6542,1.98062,321,11,0,40.3616,78,0.640625,32.75,1
546719,-3.57079,0.542517,9.64946,-0.449642,211,10,3,225.242,1.54688,0.464844,-1,1
546719,-3.78615,0.589947,13.011,-1.27852,211,10,0,225.242,128,0.464844,50.25,1
549853,-3.71922,0.407238,8.40062,-2.6542,211,11,3,17.8264,0.0507812,1.23438,-1,1
549853,-3.44574,0.745201,11.699,-2.52785,211,11,0,17.8264,1416,1.23438,21,1
645932,-3.32982,0.738617,10.3292,-1.09927,211,12,3,182.335,0.0966797,1.14844,-1,1
645932,-3.33626,1.32557,18.6569,-1.38534,211,12,0,182.335,22272,1.14844,90.5,1
663241,-3.64317,0.293263,5.60703,-1.29947,421,11,3,43.079,0.171875,0.738281,-1,1
663241,-3.49322,0.470805,7.74994,-1.41749,421,11,0,43.079,1336,0.738281,44.75,1
671359,-2.60654,0.311412,2.12163,2.5839,211,9,3,41.8197,0.283203,1.94531,-1,1
671359,-2.8776,0.487561,4.34609,2.01936,211,9,0,41.8197,25.5,1.94531,13.125,1
682610,-3.17845,0.249179,2.99651,-1.00545,211,10,3,79.0815,0.259766,0.351562,-1,0
682610,-2.72489,0.632099,4.84198,-1.31413,211,10,0,79.0815,7904,0.351562,12.5,0
740867,-3.11219,0.41403,4.6609,1.76266,321,10,3,17.007,0.163086,1.88281,-1,1
740867,-3.06062,0.638106,6.8238,1.99758,321,10,0,17.007,2224,1.88281,21,1
798560,-3.15289,0.509992,5.97872,2.43972,321,10,2,60.1765,348,-1,15.625,1
798560,-2.93462,0.328284,3.09695,2.20468,321,10,4,60.1765,0.326172,-1,-1,1
830618,-3.55329,0.410791,7.17995,0.893654,211,10,3,8.72185,0.0722656,0.757812,-1,1
830618,-3.47819,0.56175,9.1093,0.442156,211,10,0,8.72185,968,0.757812,55,1
851991,-2.7315,0.350865,2.70535,0.854668,421,9,3,47.6797,0.228516,0.738281,-1,1
851991,-2.85869,0.566293,4.95395,0.906205,421,9,0,47.6797,13.1875,0.738281,4.46875,1
896154,-2.74282,0.409027,3.18941,0.0381913,321,12,3,53.8287,0.125977,0.613281,-1,1
896159,-3.28111,0.751422,10.0101,2.88516,321,10,3,83.2516,0.157227,0.375,-1,1
896154,-3.03545,0.47287,4.93164,-0.534649,321,12,0,53.8287,892,0.613281,79.5,1
896159,-3.35723,0.848736,12.1982,2.82574,321,10,0,83.2516,136,0.375,61.5,1
900846,-2.61739,0.418857,2.88445,-0.531945,321,10,3,46.571,0.431641,2.39062,-1,1
900846,-2.87924,0.586777,5.23904,-0.220358,321,10,0,46.571,103.5,2.39062,27,1
929906,-3.4176,0.236244,3.60614,3.08761,211,9,3,108.139,0.157227,1.3125,-1,1
929906,-7.68458,0.0888118,96.5628,11.4943,211,9,0,108.139,2.8672e+06,1.3125,215,1
950125,-3.66071,0.817239,15.9013,2.28409,211,10,3,108.354,0.233398,0.328125,-1,1
950125,5.1907,0.545988,49.0298,-1.30439,211,10,0,108.354,5.17734e+06,0.328125,112,1
974668,-2.72609,0.399844,3.0665,-0.805359,321,11,3,97.5046,0.078125,0.390625,-1,1
974668,-2.93289,0.617751,5.81767,-0.892786,321,11,0,97.5046,960,0.390625,19.625,1
1023188,-3.50534,0.202592,3.37547,2.45838,321,10,3,10.5495,0.193359,2.03125,-1,1
1023188,-3.3649,0.389539,5.64153,2.58429,321,10,0,10.5495,4.21875,2.03125,0.550781,1
1026300,-3.08936,0.276011,3.0373,-0.235899,211,10,3,30.8199,0.310547,0.953125,-1,0
1026300,-3.10643,0.47391,5.30446,-0.438904,211,10,0,30.8199,14.3125,0.953125,3.29688,0
1092339,-3.9707,0.226123,5.99687,-0.487037,321,12,3,99.4993,0.139648,0.617188,-1,1
1092339,-3.11958,0.79681,9.03627,-0.562515,321,12,0,99.4993,3.14573e+06,0.617188,9.625,1
1107613,-3.44577,0.311791,4.895,2.52645,211,10,2,51.5927,45.25,-1,4.875,1
1107613,-3.18825,0.162656,1.97522,2.83023,211,10,4,51.5927,0.265625,-1,-1,1
1248446,-3.33358,0.568652,7.98225,0.738619,211,10,3,57.7308,0.026001,0.640625,-1,1
1248446,-3.17777,0.873254,10.4943,0.670202,211,10,0,57.7308,10.875,0.640625,4.8125,1
476483,-4.24725,0.34481,12.0558,-2.71196,421,11,3,154.726,0.203125,0.933594,-1,1
476483,-2.97939,1.512,14.9133,-3.02678,421,11,0,154.726,336,0.933594,14.8125,1
520901,-3.1307,0.213756,2.4511,-0.301122,211,11,3,12.4165,0.134766,0.234375,-1,1
520901,-3.13738,0.431294,4.9786,0.0757284,211,11,0,12.4165,215,0.234375,7,1
547210,-2.78155,0.579308,4.69412,2.54902,211,11,3,25.4344,0.183594,0.539062,-1,1
547210,-2.81675,0.844972,7.09024,2.42305,211,11,0,25.4344,3.73438,0.539062,1.29688,1
644717,-3.18891,0.449715,5.46473,-2.20121,321,10,2,43.9745,29.875,-1,11.8125,1
644717,-3.05998,0.300029,3.20642,-2.2621,321,10,4,43.9745,0.115723,-1,-1,1
693615,-3.66174,0.359046,6.99329,-0.333015,211,11,3,48.858,0.0722656,1.625,-1,0
693615,-3.43537,0.370679,5.75945,-0.103411,211,11,0,48.858,7.96918e+07,1.625,16,0
709104,-4.09654,0.181915,5.47096,-2.95467,211,11,3,71.6957,0.124023,1.4375,-1,1
709104,-3.06638,0.721,7.75459,-2.38922,211,11,0,71.6957,46.75,1.4375,4.8125,1
918160,-2.72723,0.397015,3.04826,-2.1158,211,10,3,89.9819,0.216797,0.679688,-1,1
918160,-3.1916,0.498843,6.07799,-1.69199,211,10,0,89.9819,416,0.679688,17.375,1
1076629,-3.55472,0.209643,3.66943,-3.1202,211,10,3,37.1796,0.546875,1.40625,-1,1
1076629,-3.43813,0.42953,6.69229,3.03599,211,10,0,37.1796,442,1.40625,37.5,1
1090671,-3.29839,0.265113,3.59309,-2.86646,211,10,3,68.6023,0.251953,3.45312,-1,1
1090671,-3.15806,0.709817,8.3643,-2.2115,211,10,0,68.6023,32768,3.45312,42.25,1
1143299,-2.886,0.559563,5.02972,-0.364069,211,10,2,25.3258,77.5,-1,2.75,1
1143299,-3.07046,0.248604,2.6847,-0.435699,211,10,4,25.3258,0.326172,-1,-1,1
1279814,-2.63308,0.606321,4.24075,-0.309513,321,9,2,50.9623,4448,-1,20.75,1
1279814,-2.45577,0.260278,1.52799,-1.48559,321,9,4,50.9623,0.265625,-1,-1,1
1306906,-3.25151,0.160627,2.07755,-2.09123,211,10,3,65.4423,0.166016,7.40625,-1,1
1306943,-2.88326,0.251891,2.25799,2.17526,321,11,3,42.4533,0.535156,9.9375,-1,1
1310741,-3.02078,0.569839,5.85681,2.86493,321,10,3,23.5544,0.285156,0.287109,-1,1
1306906,-6.21036,0.197626,49.1973,-8.10489,211,10,0,65.4423,9.63379e+06,7.40625,11.4375,1
1306943,-2.92912,0.139415,1.30803,1.52109,321,11,0,42.4533,3.08019e+06,9.9375,14.3125,1
1310741,-2.95735,0.861228,8.31032,2.84888,321,10,0,23.5544,12.125,0.287109,5.46875,1
1307375,-2.50968,0.659104,4.08062,1.30022,321,10,2,136.906,504,-1,80,1
1307375,-1.71101,0.308922,0.882783,1.29319,321,10,4,136.906,0.40625,-1,-1,1
1324864,-3.3089,0.353652,4.84353,0.713763,211,12,2,75.2294,1856,-1,31,1
1324864,-2.34835,0.236053,1.24682,1.07082,211,12,4,75.2294,0.455078,-1,-1,1
1354528,-3.08509,0.449369,4.92401,0.917844,321,10,2,73.0295,114,-1,17,1
1354528,-2.40304,0.320827,1.78816,1.43484,321,10,4,73.0295,0.259766,-1,-1,1
1408713,-2.62134,0.569166,3.93488,-1.68176,421,10,3,53.7822,0.296875,0.5625,-1,1
1408713,-2.87409,0.705659,6.2683,-1.6374,421,10,0,53.7822,12.5625,0.5625,8.0625,1
1423549,-3.54197,0.274329,4.74092,-3.00223,411,11,3,74.2861,0.188477,1.5,-1,1
1423549,-3.1009,0.691191,7.69396,-2.57022,411,11,0,74.2861,77.5,1.5,5.25,1
