ID,eta,pt,p,phi,motherPDG,nClusters,pDca,chi2,chi2MatchMCHMID,chi2MatchMCHMFT,isPrompt
166174,-4.39257,0.0756334,3.05787,1.44019,321,12,55.2608,0.178711,0.582031,-1,1
176902,-3.58478,0.305854,5.51654,0.785405,211,10,23.0942,0.314453,0.738281,-1,1
246413,-3.55764,0.363153,6.37494,2.16773,321,10,77.5851,0.617188,1.14844,-1,1
260015,-3.37036,0.199241,2.9013,-2.80603,211,12,9.22688,0.179688,0.628906,-1,0
322963,-2.95438,0.324205,3.11916,0.803938,211,10,15.304,0.269531,0.730469,-1,1
382358,-3.66929,0.106656,2.09308,2.27281,211,11,34.8856,0.267578,5.1875,-1,1
445589,-2.65601,1.2236,8.75463,-2.05985,321,11,14.1345,0.131836,0.116699,-1,1
501587,-2.59096,1.70241,11.421,2.51206,211,10,145.554,0.116699,0.800781,-1,1
508989,-3.19667,0.604174,7.3987,-1.24491,211,10,165.862,0.0795898,1.08594,-1,1
600025,-3.37316,0.704022,10.2804,-0.725105,211,11,168.526,0.132812,0.492188,-1,1
599848,-3.58087,0.706207,12.6879,0.108184,211,9,110.239,0.101562,1.5,-1,1
649642,-2.63063,0.303858,2.12011,1.99099,211,10,82.4091,0.291016,4.625,-1,1
719676,-3.32184,0.503689,6.98804,-1.14678,321,12,24.2427,0.0541992,0.0693359,-1,1
836314,-3.22119,0.165148,2.07243,2.97158,211,11,34.2513,0.211914,4.5,-1,1
869633,-2.78251,0.666775,5.40802,1.61544,321,10,47.1487,0.100586,0.392578,-1,1
881898,-3.47696,0.303903,4.922,-0.754752,211,11,52.5853,0.141602,0.726562,-1,1
886317,-1.90615,0.768841,2.6432,-2.04709,211,10,349.884,0.273438,1.39062,-1,1
941688,-3.12995,0.291074,3.33521,-2.08448,211,11,27.9744,0.188477,1.125,-1,0
1019398,-3.29839,0.335216,4.54319,-2.61235,211,10,89.7955,0.112305,0.114258,-1,1
1126210,-2.94446,0.340284,3.24172,-2.72789,211,11,69.6414,0.0588379,0.71875,-1,0
1200200,-3.37934,0.34922,5.131,0.064483,321,10,87.1117,0.182617,0.404297,-1,1
1239034,-3.7775,0.239616,5.23914,-2.76666,421,10,116.705,0.298828,1.375,-1,0
459728,-4.00313,0.32747,8.97065,0.182602,321,10,8.50302,0.0957031,1,-1,1
629860,-2.61863,1.1851,8.17117,1.95984,411,10,30.6904,0.167969,1.21094,-1,1
718036,-2.55896,0.637659,4.1447,1.86664,211,10,83.77,0.213867,0.765625,-1,1
717537,-2.73561,0.46742,3.61876,2.47515,211,11,156.434,0.617188,0.71875,-1,1
758239,-2.65949,0.427334,3.06804,-0.0818007,211,10,169.79,0.925781,2.98438,-1,1
764593,-3.11148,0.554976,6.24313,-2.49855,321,11,139.878,0.134766,0.414062,-1,1
765326,-3.61549,0.440004,8.1833,1.26414,211,12,65.7504,0.130859,0.0859375,-1,1
775770,-2.65552,1.0791,7.71699,1.44033,211,9,57.3257,0.316406,0.337891,-1,0
810749,-3.04976,0.312171,3.30242,-2.08216,211,11,30.0746,0.101074,2.5,-1,1
835586,-3.03033,0.226674,2.35201,2.01634,211,10,17.8969,0.285156,0.494141,-1,0
889830,-2.87886,0.293515,2.61965,-0.479725,211,11,55.962,0.152344,2.20312,-1,1
972518,-3.46462,0.417108,6.67282,0.467645,4122,11,85.1995,0.0610352,0.458984,-1,0
1152294,-3.25822,0.237835,3.09683,2.32644,321,10,15.3299,0.149414,2.28125,-1,1
1176717,-3.20375,0.396899,4.8948,1.00986,211,10,47.8183,0.287109,1.11719,-1,1
1188355,-3.67284,0.524389,10.3275,-0.987481,211,10,66.1931,0.404297,8.625,-1,1
1189471,-2.99939,0.408742,4.11257,0.653992,211,10,146.986,0.447266,1.10938,-1,1
1215521,-3.5027,0.177393,2.94783,-0.474402,321,11,50.5954,0.148438,0.460938,-1,1
1353542,-3.74301,0.241737,5.10654,0.318938,211,10,69.0737,0.255859,0.515625,-1,1
1486144,-3.23543,0.438403,5.58013,2.21156,211,10,46.6679,0.188477,0.949219,-1,0
1556698,-3.26572,0.983551,12.9027,2.82314,211,9,43.2142,0.225586,0.392578,-1,1
1569948,-4.10601,0.298651,9.06709,0.907247,421,12,195.962,0.105469,0.832031,-1,1
1595230,-3.34611,0.264088,3.75367,-0.521547,211,10,36.4709,0.223633,0.472656,-1,1
1696879,-2.85172,0.363895,3.16139,0.159861,211,10,80.6224,0.176758,0.255859,-1,1
71539,-3.64043,0.491894,9.37909,-0.708261,411,10,35.5043,0.339844,0.582031,-1,1
140317,-2.70039,1.12043,8.37672,-1.47346,211,11,223.246,0.212891,2.32812,-1,1
155452,-3.03947,0.515707,5.39995,-2.77952,211,10,95.3402,0.203125,0.902344,-1,1
285099,-3.18676,0.257756,3.12543,0.125345,211,11,94.5918,0.137695,0.988281,-1,1
332695,-2.56018,0.438122,2.85117,2.56129,211,10,66.583,0.408203,1.53906,-1,1
351731,-3.92701,0.097561,2.47682,2.43708,321,10,24.7699,0.373047,1.4375,-1,1
361062,-3.54777,0.271925,4.72668,-0.00401133,211,10,49.6483,0.11377,1.07812,-1,1
533913,-2.9899,0.458166,4.56655,-0.185115,223,9,79.8516,0.157227,2.3125,-1,1
578291,-4.10521,0.183037,5.55261,-0.459658,211,11,9.26091,0.0698242,0.789062,-1,1
665168,-3.11425,0.27777,3.13339,1.29111,211,10,36.677,0.119629,0.691406,-1,1
708908,-2.82705,0.949907,8.05274,0.873407,211,12,37.1234,0.115234,0.0566406,-1,1
711856,-2.99431,1.29518,12.9657,0.784514,211,10,462.785,0.0791016,0.726562,-1,0
851850,-3.47327,0.197951,3.19424,1.63574,321,11,38.5277,0.263672,0.253906,-1,1
949748,-3.40164,0.1963,2.94908,-2.95662,211,10,47.2912,0.189453,0.703125,-1,0
985936,-3.22633,0.236873,2.98777,2.51763,211,11,37.2043,0.277344,1.98438,-1,1
1014561,-3.39741,0.181641,2.71734,2.60508,211,10,20.8392,0.273438,1.27344,-1,0
1040569,-3.36752,0.209965,3.04881,0.131061,211,10,42.0223,0.332031,0.511719,-1,0
1043854,-2.05062,0.550501,2.17485,1.23776,211,11,205.832,0.347656,4.46875,-1,1
1059720,-2.60496,0.364348,2.4784,0.0947371,211,12,154.85,0.228516,1.22656,-1,1
1159103,-3.25663,0.276551,3.59522,-2.32871,211,10,30.2125,0.148438,2.76562,-1,1
1185983,-3.18163,0.262766,3.16994,2.33351,321,10,64.2976,0.12793,0.427734,-1,1
13268,-3.14061,0.353195,4.09021,-0.793653,211,11,121.633,0.0991211,1.54688,-1,0
36726,-4.03164,0.133795,3.77106,-0.753798,211,10,38.0767,0.11377,0.490234,-1,0
74705,-3.88028,0.995625,24.1232,1.71457,421,10,83.8586,0.0893555,1.07812,-1,1
89492,-2.5283,0.344665,2.17346,2.90502,211,10,155.805,0.578125,1.91406,-1,1
147933,-2.88154,0.442715,3.96181,-2.95402,211,10,62.6425,0.294922,0.5,-1,1
267666,-2.93485,1.55372,14.6609,2.02816,411,10,132.91,0.122559,0.192383,-1,0
348783,-3.82627,0.136107,3.12453,0.255288,411,11,33.8964,0.231445,0.365234,-1,1
497623,-3.51748,0.198738,3.35164,0.27862,211,11,89.6591,0.09375,2.875,-1,1
513488,-3.24792,0.243173,3.13395,-2.77701,211,11,35.6277,0.112793,4,-1,1
572005,-3.92461,0.622729,15.7715,-0.821736,211,10,81.1704,0.0461426,0.871094,-1,1
693763,-3.38763,0.748743,11.0925,-1.18006,321,10,40.3336,0.0368652,1.08594,-1,1
752114,-2.45764,0.607445,3.57264,-0.607671,211,9,114.617,0.120605,0.6875,-1,0
755201,-2.94464,0.530639,5.05604,-0.3586,321,10,15.5435,0.0756836,1.90625,-1,1
840219,-4.02161,0.431476,12.04,0.220011,211,10,34.5031,0.0302734,0.188477,-1,1
861036,-2.70108,0.798518,5.97407,-1.59036,411,11,69.5024,0.100098,1.15625,-1,1
924222,-3.6345,1.23327,23.3761,0.495775,411,10,51.5335,0.101562,0.200195,-1,1
992129,-3.471,0.494806,7.96634,2.8088,321,11,110.216,0.12207,0.0776367,-1,1
1092880,-3.28818,0.448385,6.01542,-2.46582,321,11,34.3765,0.109375,0.722656,-1,1
1188879,-3.15684,0.600983,7.07319,2.37584,211,11,186.351,0.0839844,1.28125,-1,1
429287,-3.17735,0.44157,5.30432,1.93679,211,11,135.945,0.179688,1.54688,-1,0
442281,-3.0275,0.355988,3.68342,2.52218,211,11,73.1714,0.224609,1.19531,-1,1
449468,-3.61407,0.887348,16.4797,-1.6411,211,13,56.8948,0.170898,0.285156,-1,0
480280,-2.83134,0.503565,4.28712,2.68613,211,11,80.0898,0.173828,0.585938,-1,1
489597,-3.18359,0.710125,8.58353,2.23149,321,10,156.023,0.113281,0.203125,-1,1
497071,-2.68323,0.285575,2.09907,0.446406,321,10,113.668,0.314453,2.65625,-1,1
591161,-4.1605,0.190441,6.10545,-3.08136,211,13,69.4647,0.116211,0.621094,-1,0
668460,-2.88413,0.643418,5.7727,2.13224,211,10,5.43294,0.125977,1.25,-1,0
746198,-3.29768,0.285237,3.86306,2.86605,211,11,28.7466,0.279297,2.98438,-1,1
809458,-3.55148,1.03999,18.1444,0.492405,411,11,79.7672,0.0976562,0.210938,-1,1
828858,-3.31673,0.311317,4.29715,-0.318217,211,10,36.3885,0.129883,1.47656,-1,1
833716,-3.31527,0.205354,2.83043,2.56113,321,10,42.0704,0.102051,0.597656,-1,1
879495,-2.97189,0.340256,3.3311,-0.0667403,321,9,85.0712,0.146484,2.9375,-1,1
892151,-2.91692,0.452397,4.19335,-2.01038,211,11,41.0822,0.414062,1.21094,-1,0
901498,-2.6759,0.323054,2.35736,2.12273,211,10,39.0942,0.353516,2.67188,-1,1
1039576,-3.2072,0.237697,2.94155,0.381679,211,10,55.557,0.109863,4.1875,-1,0
1050175,-2.60014,1.50991,10.222,1.95281,211,10,92.1791,0.188477,0.302734,-1,1
1196064,-3.35427,0.212184,3.04057,2.55561,211,10,26.8426,0.478516,0.886719,-1,1
1209799,-3.27629,0.409928,5.43462,0.564034,211,9,105.187,0.373047,0.265625,-1,1
1305188,-3.04137,0.395825,4.15256,-2.37762,211,10,57.3837,0.15332,0.785156,-1,1
1380226,-3.81101,0.217896,4.92642,-2.25967,211,10,85.1361,0.291016,0.628906,-1,0
1392358,-2.86517,0.344231,3.03079,2.48806,321,11,15.2023,0.173828,2.45312,-1,1
1429276,-3.56189,1.17204,20.6619,1.91927,321,11,99.0056,0.0563965,0.355469,-1,1
1496547,-2.53743,0.354786,2.25755,0.260549,211,10,158.259,0.519531,1.08594,-1,1
1531077,-3.82752,0.254726,5.85492,2.787,321,10,49.9349,0.100586,1.07031,-1,1
1633833,-2.23464,0.488433,2.30788,-1.3083,321,10,100.338,0.129883,6.375,-1,1
9694,-3.51221,0.393052,6.59384,2.20681,211,10,68.5825,0.0996094,0.960938,-1,0
174710,-3.96296,0.117458,3.09103,-1.56449,211,10,75.1138,0.152344,0.964844,-1,1
181709,-3.40231,0.361646,5.43674,-2.93678,211,11,42.7336,0.330078,0.230469,-1,1
187379,-4.28735,0.086868,3.16145,-1.36013,211,12,32.0167,0.621094,0.824219,-1,1
222374,-3.07942,0.442046,4.81647,1.59213,211,10,64.1836,0.164062,0.933594,-1,1
231203,-3.22356,0.222585,2.79981,-2.91459,211,11,52.4379,0.145508,0.894531,-1,1
244327,-3.29938,0.498176,6.75846,3.10799,211,10,67.9817,0.492188,1.16406,-1,1
293183,-2.42312,1.01148,5.75011,-0.538652,321,11,115.448,0.114258,0.734375,-1,1
351274,-3.84777,0.182547,4.28163,-2.81309,211,11,40.5386,0.178711,1.10156,-1,1
403900,-2.66492,1.42544,10.2891,2.1123,411,12,14.2493,0.104004,0.306641,-1,1
482134,-3.29187,0.540726,7.28095,-1.92631,411,12,46.5571,0.0737305,0.675781,-1,1
613804,-2.9602,4.12047,39.873,1.92067,211,10,40.835,0.0893555,0.804688,-1,1
725125,-3.11282,0.23347,2.62991,-0.166287,211,10,30.8205,0.402344,0.384766,-1,1
760813,-3.35659,0.414407,5.95211,-2.7405,211,10,132.534,0.151367,2.14062,-1,1
762564,-3.28154,0.288167,3.84044,-1.99805,211,10,45.7445,0.253906,0.894531,-1,0
770016,-2.95273,0.279533,2.68497,-2.55405,211,11,58.0253,0.283203,0.421875,-1,1
778010,-3.01897,0.840119,8.61924,-0.928514,211,10,129.352,0.0649414,1.03125,-1,1
883126,-3.91902,0.709633,17.8724,3.02749,411,10,80.1825,0.125,1.36719,-1,1
886122,-3.01238,0.227001,2.3137,2.20529,321,10,59.4484,0.121582,12.25,-1,1
890291,-3.49586,0.168907,2.78773,-0.344865,321,10,52.7429,0.3125,0.664062,-1,1
898897,-3.10318,0.270577,3.01876,-2.62902,211,10,105.273,0.21582,1.14844,-1,1
938347,-3.39078,0.822903,12.2294,1.32973,421,10,90.8141,0.174805,1.36719,-1,1
949383,-3.18537,0.294655,3.56791,0.932486,211,10,25.8186,0.0874023,1.64062,-1,1
957606,-4.06605,0.281222,8.20369,0.633142,211,11,155.731,0.0883789,0.380859,-1,1
986798,-3.1321,0.561442,6.44695,2.7091,211,10,165.282,0.192383,0.699219,-1,0
999188,-3.66827,0.193921,3.80176,0.0459421,211,11,46.8818,0.439453,3.57812,-1,1
1004872,-3.77491,0.732082,15.9654,-0.230464,211,10,94.9728,0.0366211,1.24219,-1,1
1090421,-2.56065,0.361136,2.35125,0.774668,211,11,124.405,0.139648,1,-1,0
1100585,-2.81059,0.57383,4.78572,2.52467,321,11,4.23518,0.188477,1.04688,-1,1
1103240,-3.30697,0.261592,3.57581,3.04601,211,11,58.0364,0.181641,2.07812,-1,1
1138755,-3.43586,0.413028,6.42059,2.46475,321,10,35.2129,0.0976562,2.21875,-1,1
1150564,-3.42742,0.181095,2.79154,2.80466,211,11,41.2418,0.269531,0.691406,-1,1
1161744,-3.54909,0.311341,5.41895,2.64777,411,10,19.5528,0.109375,1.07812,-1,1
1245520,-3.18416,0.477167,5.77093,0.644232,211,10,105.959,0.0708008,0.617188,-1,1
148833,-2.78785,0.366861,2.99132,3.0028,321,10,79.7727,0.566406,0.691406,-1,1
192106,-2.90606,0.295804,2.71243,-0.528614,211,10,122.569,0.298828,1.52344,-1,1
193455,-3.04842,0.425691,4.49733,-1.94837,211,9,111.686,0.208008,1.35938,-1,1
208222,-3.57671,0.188045,3.36446,2.61214,211,11,85.6002,0.207031,1,-1,1
243724,-2.8364,0.29095,2.4895,0.972924,211,11,27.7244,0.209961,1.03125,-1,0
254070,-3.45126,0.370176,5.84354,1.79214,211,10,46.8578,0.0306396,0.726562,-1,1
261153,-3.56346,0.587704,10.3769,0.726675,321,10,120.099,0.0272217,0.519531,-1,1
346824,-2.86985,1.22754,10.8582,0.170529,211,11,108.232,0.131836,0.949219,-1,1
381328,-2.95225,0.530845,5.09641,-0.593391,431,10,99.2274,0.104004,0.621094,-1,1
383247,-3.06795,0.493613,5.31725,-2.75674,211,10,77.2676,0.137695,0.375,-1,1
446490,-3.16609,0.863133,10.2526,1.41321,321,12,240.716,0.0373535,1.92969,-1,1
456195,-3.36833,0.398211,5.78691,2.14508,321,12,39.0369,0.378906,0.392578,-1,1
503116,-1.96865,0.444444,1.62237,-1.35709,211,10,201.669,0.28125,2.01562,-1,1
541485,-2.9913,0.717526,7.16155,1.83766,321,9,26.7368,0.111816,0.605469,-1,1
612413,-3.06297,0.732999,7.85693,0.952019,221,10,204.167,0.0898438,1.52344,-1,1
623041,-2.67412,0.34545,2.51636,0.2025,211,10,24.0165,0.200195,2.32812,-1,0
822833,-3.75496,0.154368,3.30007,-0.802896,211,10,60.3727,0.271484,3.70312,-1,0
881710,-4.06609,0.537039,15.6669,-0.251914,411,10,65.9131,0.036377,1.58594,-1,1
890652,-2.85343,0.806855,7.0216,0.962539,211,10,51.3041,0.124023,0.675781,-1,1
895897,-3.10698,1.39831,15.6597,2.02621,421,12,56.3134,0.171875,0.59375,-1,1
986587,-3.07005,0.645293,6.96576,0.546433,211,10,118.537,0.162109,1.00781,-1,0
1014814,-3.37648,0.268203,3.92941,0.907773,321,10,28.755,0.341797,0.75,-1,1
1084990,-3.59847,0.377895,6.90971,-2.70644,211,10,56.0724,0.169922,1.46875,-1,1
1100133,-3.14448,0.24927,2.89786,-2.64662,211,10,15.5914,0.376953,1.20312,-1,1
1124316,-2.53728,0.333333,2.12072,1.02204,211,10,98.5933,0.292969,5.65625,-1,1
1148198,-2.79561,1.82287,14.9783,2.90863,211,10,85.0681,0.120117,0.171875,-1,1
1176764,-2.5552,0.536793,3.47614,-0.224678,321,9,95.4021,0.363281,0.550781,-1,1
1229359,-3.17093,0.352283,4.20477,0.549647,321,11,62.4178,0.065918,1.96094,-1,1
226282,-2.58417,0.463139,3.08629,-0.875392,421,10,68.7911,0.605469,2.20312,-1,1
361590,-3.95375,0.153881,4.01242,3.13279,211,9,52.2688,0.0927734,0.652344,-1,0
506866,-3.76616,0.113362,2.45071,-2.57892,211,11,21.0873,0.283203,2.35938,-1,1
565629,-3.62996,0.341248,6.43895,-0.55864,321,11,37.4774,0.0922852,0.566406,-1,1
679220,-2.73788,0.455263,3.53257,2.26324,211,10,87.9904,0.0571289,1.71875,-1,1
725080,-1.8553,0.811089,2.65632,-0.759557,211,11,378.299,0.378906,0.78125,-1,1
746585,-3.02263,1.03828,10.6911,0.591083,211,10,73.7794,0.200195,0.19043,-1,1
874720,-3.30377,0.269633,3.67398,1.00443,321,10,71.0305,0.6875,1.14844,-1,1
904897,-3.30634,1.06556,14.5565,-0.521396,211,10,79.2897,0.0795898,0.192383,-1,1
964705,-2.47545,0.388026,2.32257,-0.424284,211,10,137.126,0.322266,1.46094,-1,1
1081330,-4.20409,0.0800438,2.68046,-0.86419,211,9,30.6405,0.542969,1.53906,-1,1
1198439,-3.71974,0.912453,18.8321,-0.455517,211,10,86.3732,0.0913086,0.251953,-1,1
1227326,-3.32735,0.249573,3.4816,2.82215,321,10,19.6441,0.150391,1.03906,-1,1
1310106,-3.49091,0.396515,6.512,-1.54773,321,10,72.2987,0.269531,0.777344,-1,1
1326582,-2.59065,0.436953,2.93051,-2.12709,321,11,47.4745,0.373047,0.878906,-1,1
1347595,-3.2766,0.270131,3.58239,-0.108978,221,11,72.6835,0.196289,0.875,-1,1
1358418,-3.21034,0.498722,6.19107,0.576335,211,10,48.127,0.101074,0.933594,-1,1
1486575,-3.25473,0.383557,4.97687,-1.22623,211,10,43.6647,0.410156,1.90625,-1,0
1509287,-3.19232,1.3517,16.4813,-1.82907,421,9,79.6841,0.0378418,0.667969,-1,1
1547958,-2.83919,2.15877,18.5227,-1.61098,521,9,64.4659,0.0708008,0.546875,-1,1
1642911,-3.5625,0.142847,2.51978,2.61548,321,10,30.9624,0.166016,1.86719,-1,1
122516,-2.5165,0.306518,1.91052,1.12561,321,10,54.6786,0.431641,7.15625,-1,1
411610,-2.70706,0.264668,1.99188,-1.06569,211,10,53.9358,0.435547,0.578125,-1,1
566550,-3.40482,0.842972,12.7045,3.00964,211,10,201.308,0.11377,0.535156,-1,1
577797,-3.28844,0.451201,6.05474,-0.00893882,211,11,79.8413,0.0400391,0.882812,-1,1
683407,-3.05301,0.441284,4.68341,2.53893,211,10,155.243,0.229492,0.539062,-1,1
683553,-2.96641,0.522582,5.08828,0.389286,211,10,47.9498,0.0888672,1.44531,-1,1
749165,-4.07433,0.1548,4.55329,-0.101188,411,10,46.2928,0.167969,0.773438,-1,1
752056,-3.1659,0.287479,3.41415,2.36776,321,9,107.144,3.92188,0.648438,-1,1
809735,-3.56391,0.520524,9.19483,-2.49067,321,10,83.4639,0.141602,0.419922,-1,1
868855,-3.14742,0.205026,2.39048,2.84827,211,10,41.0511,0.255859,1.75781,-1,0
934557,-3.23178,0.297696,3.7754,0.0681889,321,11,37.1436,0.122559,0.316406,-1,1
1021272,-3.7209,0.170994,3.53324,2.46074,211,10,44.4256,0.269531,0.605469,-1,1
1075257,-3.46195,0.235782,3.76194,0.473726,211,10,24.2239,0.162109,1.70312,-1,1
1118481,-3.10883,0.42179,4.73235,2.49769,211,12,87.9681,0.0566406,0.753906,-1,1
1232015,-2.57185,1.20826,7.95426,-2.22411,321,12,77.1714,0.104492,0.960938,-1,1
1244448,-3.06163,0.2357,2.52307,2.68737,211,10,45.391,0.141602,0.703125,-1,0
1261405,-3.98282,0.194381,5.21786,0.90637,321,11,52.7219,0.170898,0.601562,-1,1
38281,-2.80236,0.342962,2.83702,-0.643695,211,10,40.3478,0.34375,0.703125,-1,0
72025,-2.67941,0.325338,2.38229,0.249912,211,11,70.0143,0.416016,1.10156,-1,1
94684,-2.7552,0.452347,3.57079,-0.994174,211,10,15.4664,0.189453,1.04688,-1,1
154014,-2.8268,0.289613,2.45454,-0.327529,211,10,36.0215,0.400391,2,-1,1
187497,-3.06749,0.349816,3.76656,-0.0660672,211,10,51.3045,0.478516,1.41406,-1,1
205910,-3.05643,0.217133,2.31233,-0.549475,321,11,57.8658,0.400391,1.46875,-1,1
443820,-2.7198,0.490363,3.73733,2.53673,211,11,135.686,0.117676,0.863281,-1,0
502610,-3.36917,0.156899,2.282,-0.289604,211,9,30.6208,0.15332,4.09375,-1,1
560339,-3.3775,0.148935,2.18423,-0.198378,211,10,49.8165,0.170898,2.32812,-1,1
726377,-3.89627,0.373076,9.18491,2.87698,211,10,66.991,0.046875,0.421875,-1,1
768468,-3.20489,0.362061,4.47027,-2.41011,211,10,57.0474,0.102539,0.550781,-1,1
815511,-3.7182,0.106722,2.19926,0.745946,211,9,36.1638,0.53125,2.95312,-1,1
823582,-3.39987,0.168186,2.52224,0.289146,421,10,58.8079,0.162109,1.0625,-1,1
1137816,-2.8263,0.519599,4.40157,-0.650299,411,10,88.2485,0.259766,0.75,-1,1
1174468,-3.17327,0.237257,2.83847,0.141544,321,11,72.5303,0.15918,0.241211,-1,1
1215297,-2.76287,0.3923,3.12044,0.39354,421,10,44.0151,0.129883,1.33594,-1,1
1223665,-3.49784,0.541226,8.95032,-1.80471,321,11,42.1511,0.137695,0.796875,-1,1
364947,-4.16596,0.143679,4.63152,0.430362,211,10,55.4436,0.114258,0.478516,-1,1
509647,-2.99808,0.71142,7.14866,-3.11686,211,9,113.784,0.0766602,0.609375,-1,1
516271,-3.50234,0.123284,2.04796,0.26242,321,10,37.8918,0.34375,3.17188,-1,1
541453,-3.33396,0.525095,7.37364,2.47677,321,10,60.2646,0.0522461,0.265625,-1,1
651659,-2.81788,0.252574,2.12177,-0.758845,211,11,72.516,0.136719,0.820312,-1,0
673240,-2.72758,0.272322,2.0916,0.493294,211,12,103.481,0.228516,2.85938,-1,1
680942,-2.80569,0.466674,3.87315,2.71569,211,10,36.3539,0.271484,0.789062,-1,1
729583,-2.99464,1.22032,12.2205,1.8404,211,10,286.223,0.117188,0.742188,-1,1
761967,-3.00544,0.77007,7.79486,-2.94531,211,10,117.853,0.154297,0.441406,-1,1
784905,-3.1345,0.346355,3.98667,0.757726,211,13,120.726,0.116211,0.507812,-1,0
792318,-3.17005,1.11661,13.3159,-1.36982,321,10,341.133,0.0874023,0.46875,-1,1
859879,-3.70239,0.154952,3.14311,0.627009,321,11,36.6125,0.121582,1.80469,-1,1
905374,-2.39219,0.379049,2.09023,-0.876891,211,9,55.5804,0.384766,4.34375,-1,1
906899,-3.52507,0.289859,4.92553,-0.807128,211,10,57.6252,0.191406,0.640625,-1,1
1069341,-2.86501,0.373927,3.29171,0.411096,211,10,45.7015,0.193359,1.07031,-1,0
1101333,-3.3999,0.459296,6.88819,-1.31194,211,12,25.3468,0.283203,0.625,-1,1
1102836,-2.99599,0.302154,3.02986,-1.18787,211,11,39.6252,0.636719,1.24219,-1,1
1108760,-3.34529,1.13549,16.1262,-2.11069,211,10,74.0225,0.182617,1.51562,-1,0
1290551,-2.99047,0.308434,3.0759,-2.68486,211,11,93.8514,0.19043,2.54688,-1,0
1448696,-2.97949,1.14992,11.3431,-0.0187352,321,10,156.84,0.15332,1.3125,-1,1
1530555,-2.57322,0.452947,2.9859,-1.34787,211,10,72.963,0.208984,0.664062,-1,1
1579810,-3.88262,0.395443,9.60367,0.707427,321,11,159.51,0.135742,0.160156,-1,1
1622435,-2.95087,0.358042,3.43271,-0.145537,211,10,126.31,0.535156,1.29688,-1,1
1665099,-3.58036,0.292383,5.25036,2.68624,211,10,39.8361,0.106445,1.92188,-1,0
1670180,-2.7548,0.414869,3.27364,1.2104,321,10,69.1506,0.107422,0.855469,-1,1
1691630,-3.24259,2.3286,29.8516,-2.42609,211,11,57.1201,0.115234,0.636719,-1,1
95094,-3.54487,1.24508,21.5799,2.09346,321,10,260.001,0.19043,1.75781,-1,1
153146,-3.05801,0.666884,7.11306,-3.04744,211,11,80.5245,0.271484,0.371094,-1,1
228793,-3.01766,0.473526,4.85184,0.432013,321,10,87.0502,0.0683594,0.871094,-1,1
259389,-3.49132,0.141946,2.33216,2.47895,321,10,108.525,0.550781,0.400391,-1,1
276670,-3.09705,1.72699,19.1504,1.31403,421,12,28.8499,0.161133,0.0458984,-1,1
311058,-3.71941,0.682098,14.0732,2.35168,321,10,40.4935,0.081543,0.257812,-1,0
335962,-2.7918,0.47817,3.91422,-0.0788209,211,11,35.921,0.123535,0.53125,-1,0
365892,-2.54464,0.284721,1.82466,-1.17789,321,10,28.9069,0.462891,1.14062,-1,1
408523,-2.86872,0.280971,2.48255,-0.0833392,221,11,75.6368,0.277344,3.0625,-1,0
481962,-2.77646,0.462773,3.73093,-1.36644,211,10,33.6857,0.0883789,0.648438,-1,1
790890,-3.7164,0.868717,17.8697,-1.49201,321,9,30.7295,0.15332,0.400391,-1,1
854912,-3.16492,0.242281,2.87454,0.284841,321,10,35.3574,0.177734,0.660156,-1,1
864156,-3.06511,0.317273,3.40806,-0.180417,221,11,36.104,0.137695,0.431641,-1,1
865535,-3.21246,0.362125,4.5049,-3.10502,211,12,35.7887,0.146484,0.390625,-1,1
894337,-3.02116,0.220975,2.27205,2.84984,211,10,27.7941,0.15625,1.10156,-1,1
910764,-3.14568,0.24168,2.81297,-3.02636,321,9,49.0238,0.0473633,1.14062,-1,1
1172973,-3.35936,0.877276,12.6352,-2.64008,211,10,20.2654,0.0839844,1.79688,-1,0
1198766,-2.65562,0.342762,2.45144,2.67468,211,11,52.1809,0.279297,0.640625,-1,1
39326,-3.05811,0.490069,5.22761,0.921646,321,10,114.782,0.186523,0.174805,-1,1
156699,-2.94536,0.282074,2.68958,-2.99796,321,9,79.3074,0.683594,1.42969,-1,1
177580,-2.91156,1.72481,15.9026,-2.18648,321,10,48.1226,0.0554199,1.42969,-1,1
174194,-3.30936,0.234271,3.21,2.49173,411,10,80.5347,0.337891,1.10938,-1,1
244219,-3.35035,0.200981,2.86877,2.72029,211,11,13.5429,0.131836,2.07812,-1,1
297643,-3.10672,0.243375,2.72486,-0.944201,211,11,35.3389,0.625,1.49219,-1,1
377273,-3.71024,1.06868,21.8482,-0.454103,211,10,57.8488,0.103516,1.1875,-1,1
598753,-3.09483,1.58714,17.5606,1.1489,321,13,19.7274,0.10498,0.369141,-1,1
652915,-4.24209,0.0892842,3.10564,3.12941,321,11,23.3951,0.0795898,3.25,-1,1
702670,-3.63398,0.578204,10.954,0.654289,431,10,40.6856,0.582031,1.32031,-1,1
757141,-3.01181,0.410133,4.17789,-0.40777,211,13,38.0643,0.246094,1.375,-1,1
773959,-3.17391,0.205974,2.46577,-0.481009,211,11,56.3096,0.114746,0.414062,-1,0
778174,-2.86803,0.767185,6.77387,-2.45025,223,10,214.166,0.11084,0.65625,-1,1
789340,-3.40967,2.18206,33.0454,-2.78782,421,10,12.7731,0.0766602,0.470703,-1,1
